CODMEC,ANO,DEP,NOME,SETEDU,DISTRITO,SUBPREF,DIRET,ZONA,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,EFABAND1S,EFABAND2S,EFABAND3S,EFABAND4S,EFABAND5S,EFABAND6S,EFABAND7S,EFABAND8S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV1S,EFAPROV2S,EFAPROV3S,EFAPROV4S,EFAPROV5S,EFAPROV6S,EFAPROV7S,EFAPROV8S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,EFREPROV1S,EFREPROV2S,EFREPROV3S,EFREPROV4S,EFREPROV5S,EFREPROV6S,EFREPROV7S,EFREPROV8S,TOTALEF_REPROV,CONCLUINTES_EF,EMABAND1S,EMABAND2S,EMABAND3S,EMABAND4S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,EMREPROV4S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,CONCLUINTES_EM,CONCLUINTES_EJA,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAITOTAL,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,EJAIITOTAL,EJATOT
35137066,2015,PARTICULAR,SERGIO BUARQUE DE HOLANDA COLEGIO,0,SANTO AMARO,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,29,31,36,27,23,27,24,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,21,24,17,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137078,2015,PARTICULAR,ANALISE COLEGIO UNIDADE I,0,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,32,20,35,33,33,50,60,0,0,0,0,0,0,0,0,301,2,0,0,0,1,4,1,4,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,5,0,0,12,49,59,32,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137085,2015,PARTICULAR,UNIAO BRASILEIRA COLEGIO,0,PEDREIRA,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,31,35,36,0,0,0,0,0,0,0,0,154,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,0,0,11,56,36,46,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137108,2015,PARTICULAR,ALVORADA PLUS INSTITUTO EDUCACIONAL,0,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,88,65,51,46,67,49,75,60,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,75,83,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137133,2015,PARTICULAR,PENTAGONO COLEGIO UNIDADE MORUMBI,0,VILA ANDRADE,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,94,94,70,61,58,59,74,46,0,0,0,0,0,0,0,0,684,0,0,0,0,0,1,2,1,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,4,1,0,15,46,52,39,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137157,2015,PARTICULAR,DIMENSAO COLEGIO,0,SOCORRO,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,16,25,26,32,25,22,31,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,3,26,13,30,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137397,2015,PARTICULAR,GUILHERME DUMONT VILLARES COLEGIO,0,VILA SONIA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,93,103,90,117,94,110,0,0,0,0,0,0,0,0,607,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5,0,0,11,105,89,95,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137418,2015,PARTICULAR,WALDORF MICAEL DE SAO PAULO COLEGIO,0,RAPOSO TAVARES,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,30,31,23,32,31,26,27,0,0,0,0,0,0,0,0,258,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,47,46,51,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35138198,2015,PARTICULAR,HORTO FLORESTAL EXTERNATO EEIFM,0,MANDAQUI,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,26,21,17,26,15,18,24,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,25,26,23,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35138216,2015,PARTICULAR,SIGMUND FREUD COLEGIO,0,VILA MEDEIROS,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,35,31,33,38,42,35,41,0,0,0,0,0,0,0,0,325,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,15,19,20,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35138253,2015,PARTICULAR,SANTA JOANA D ARC INSTITUTO EDUCACIONAL UNIDADE I,0,TUCURUVI,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5,10,12,8,5,7,5,18,14,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,24,28,21,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35138265,2015,PARTICULAR,SAO PAULO EXTERNATO,0,TREMEMBE,JACANA/TREMEMBE,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,19,24,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,22,17,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35138575,2015,PARTICULAR,RENOVACAO COLEGIO,0,CURSINO,IPIRANGA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,122,88,93,103,83,109,93,80,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,2,0,0,8,73,60,50,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35138988,2015,PARTICULAR,SAO DOMINGOS SAVIO COLEGIO,0,MOEMA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,32,19,30,22,24,20,19,0,0,0,0,0,0,0,0,241,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,2,12,16,16,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139051,2015,PARTICULAR,PROGRESSO COLEGIO EDUCACIONAL,0,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,14,13,8,16,15,20,27,0,0,0,0,0,0,0,0,143,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,6,0,10,22,33,18,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139099,2015,PARTICULAR,TERRA COLEGIO,0,SAUDE,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,25,21,23,20,18,21,19,0,0,0,0,0,0,0,0,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,18,14,19,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139129,2015,PARTICULAR,PINHEIRO ESCOLA,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,142,189,159,168,182,176,171,156,0,0,0,0,0,0,0,0,1518,0,2,0,1,2,2,3,1,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,2,1,0,7,138,130,135,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139221,2015,PARTICULAR,DECISAO COLEGIO,0,CIDADE ADEMAR,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,45,50,32,46,45,50,53,0,0,0,0,0,0,0,0,400,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,2,1,0,11,47,45,37,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139233,2015,PARTICULAR,SAO FRANCISCO DE ASSIS COLEGIO,0,CIDADE ADEMAR,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,89,90,76,94,78,77,63,67,0,0,0,0,0,0,0,0,721,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,5,47,43,43,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139497,2015,PARTICULAR,PENTAGONO COLEGIO UNIDADE CAIUBI,0,PERDIZES,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,107,100,81,93,83,88,66,64,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,9,56,53,55,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139580,2015,PARTICULAR,MARQUES DE MONTE ALEGRE COLEGIO S,0,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,81,100,67,103,101,93,74,83,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,59,44,44,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139774,2015,PARTICULAR,ISAAC NEWTON ESCOLA,0,ARTUR ALVIM,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,107,91,99,70,85,109,110,62,0,0,0,0,0,0,0,0,848,0,0,0,3,1,0,3,4,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,4,81,52,53,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139804,2015,PARTICULAR,ADVENTISTA SAO MIGUEL PAULISTA EEIFM,0,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,60,38,50,61,51,52,56,44,0,0,0,0,0,0,0,0,454,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,1,1,0,10,52,51,56,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140004,2015,PARTICULAR,SAO SABAS COLEGIO,0,CIDADE ADEMAR,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,49,37,34,36,57,47,55,64,0,0,0,0,0,0,0,0,424,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,1,0,0,6,83,67,74,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140200,2015,PARTICULAR,MOSAICO COLEGIO,0,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,10,13,15,12,16,18,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140314,2015,PARTICULAR,EAG EAG COLEGIO TECNICO,0,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,61,48,53,43,47,36,28,31,0,0,0,0,0,0,0,0,438,0,3,3,3,6,17,17,7,2,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,17,6,0,0,23,30,24,21,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140326,2015,PARTICULAR,PARADIGMA ESCOLA ED INFANTIL E FUNDAMENTAL,0,JARDIM SAO LUIS,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,35,27,28,33,31,43,41,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,6,33,43,31,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140338,2015,PARTICULAR,MAGNO COLEGIO,0,CAMPO GRANDE,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,44,47,46,51,56,76,57,49,0,0,0,0,0,0,0,0,490,2,2,0,3,0,5,2,0,5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,16,6,1,0,23,62,48,38,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140348,2015,PARTICULAR,SPINOSA COLEGIO UNIDADE II,0,CIDADE ADEMAR,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,48,47,51,51,53,50,35,0,0,0,0,0,0,0,0,442,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,5,47,50,47,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140351,2015,PARTICULAR,OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA,0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,35,47,0,0,0,0,0,0,0,0,137,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,98,102,91,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140363,2015,PARTICULAR,INTERESCOLAR OBJETIVO UNIDADE MORUMBI CENTRO,0,MORUMBI,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,13,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,10,24,38,29,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140788,2015,PARTICULAR,SANTA ISABEL COLEGIO,0,CARRAO,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,31,28,19,24,36,26,28,0,0,0,0,0,0,0,0,245,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,34,20,20,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35140880,2015,PARTICULAR,ISAAC NEWTON SIR COLEGIO,0,VILA MEDEIROS,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,104,94,85,54,91,87,66,83,0,0,0,0,0,0,0,0,789,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,9,93,53,69,0,215,0,0,44,0,0,0,0,0,0,0,0,0,0,0
35141240,2015,PARTICULAR,VERTICE COLEGIO UNIDADE II,0,CAMPO BELO,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,80,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,3,80,93,76,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141264,2015,PARTICULAR,DOMINUS VIVENDI COLEGIO EIFM,0,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,46,48,34,21,35,21,33,25,0,0,0,0,0,0,0,0,319,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,5,24,22,16,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141297,2015,PARTICULAR,CIDADE CANCAO COLEGIO,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,53,43,39,58,65,56,74,59,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,23,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141331,2015,PARTICULAR,CRISTOVAO COLOMBO COLEGIO,0,VILA ANDRADE,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,1,1,4,9,13,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,0,11,6,15,15,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141446,2015,PARTICULAR,SANTA RITA DE CASSIA EDUCANDARIO,0,VILA MEDEIROS,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,43,53,31,40,38,68,62,67,0,0,0,0,0,0,0,0,447,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,52,53,32,0,137,0,0,35,16,0,0,0,0,0,0,0,0,0,0
35141483,2015,PARTICULAR,MESQUITA COLEGIO,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,115,70,56,57,69,65,45,64,0,0,0,0,0,0,0,0,635,0,0,1,1,1,6,7,11,9,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,17,3,0,0,20,38,52,42,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141689,2015,PARTICULAR,PARALELO DE ASSOCIACAO,0,SANTO AMARO,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,16,28,23,36,53,54,60,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,5,10,1,0,16,115,117,111,0,343,0,0,55,7,20,0,0,0,0,0,0,0,0,0
35141768,2015,PARTICULAR,PRELUDIO INSTITUTO EDUCACIONAL,0,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,48,38,44,37,31,30,35,0,0,0,0,0,0,0,0,360,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,26,24,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141773,2015,PARTICULAR,COLEGIO GUARARAPES EIEFEM E TECNICO,0,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78,68,66,78,58,50,48,52,0,0,0,0,0,0,0,0,580,0,0,1,1,0,6,6,2,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,3,53,50,38,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142013,2015,PARTICULAR,DOMUS SAPIENTIAE COLEGIO,0,ITAIM BIBI,PINHEIROS,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,41,51,44,59,55,52,54,48,0,0,0,0,0,0,0,0,485,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,0,0,9,43,35,47,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142311,2015,PARTICULAR,CASINHA DO SABER E EXTERNATO ELVIRA RAMOS,0,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,36,41,38,41,32,31,38,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,4,23,42,41,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142505,2015,PARTICULAR,MZ SCHOOL,0,VILA PRUDENTE,VILA PRUDENTE,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,29,28,21,29,23,19,16,0,0,0,0,0,0,0,0,221,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,1,0,0,5,19,15,18,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142529,2015,PARTICULAR,BATISTA DA PENHA COLEGIO,0,PENHA,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,24,30,38,27,37,34,27,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,27,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142700,2015,PARTICULAR,BRASILIENSE COLEGIO,0,SAO LUCAS,VILA PRUDENTE,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,12,13,16,23,9,19,15,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,11,17,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142724,2015,PARTICULAR,14 DE JULHO COLEGIO,0,CACHOEIRINHA,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,93,60,52,68,58,55,53,61,0,0,0,0,0,0,0,0,578,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,5,1,0,11,52,50,51,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142736,2015,PARTICULAR,ESCOLA DA VILA UNIDADE MORUMBI,0,VILA SONIA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,52,32,35,34,43,33,24,23,0,0,0,0,0,0,0,0,317,0,1,1,2,0,1,2,1,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,4,0,0,11,72,68,74,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142759,2015,PARTICULAR,CARLOS DRUMMOND DE ANDRADE COLEGIO,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,75,88,68,96,69,97,107,111,0,0,0,0,0,0,0,0,775,1,2,0,2,2,4,11,0,14,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,33,8,2,0,43,90,111,74,0,275,0,0,386,36,6,0,0,0,0,0,0,0,0,0
35142864,2015,PARTICULAR,FUTURO COLEGIO,0,PENHA,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,28,27,25,24,25,31,22,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,5,29,27,26,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142888,2015,PARTICULAR,SIQUEIRA CEZAR COLEGIO,0,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,55,34,39,39,31,40,42,0,0,0,0,0,0,0,0,361,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,3,1,0,0,4,29,47,42,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143157,2015,PARTICULAR,SALGUEIRO COLEGIO,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,55,41,52,45,56,51,49,0,0,0,0,0,0,0,0,438,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,1,0,0,11,50,51,42,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143200,2015,PARTICULAR,OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA,0,TUCURUVI,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,30,18,35,46,55,56,70,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,0,0,7,130,128,115,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
